State,District,Year,Party,Incumbent,Dem Votes,GOP Votes,Other Votes
KY,70,1986,D,D,4977,0,0
KY,71,1986,D,D,4991,0,0
KY,72,1986,D,D,3304,0,1
KY,73,1986,D,D,4177,0,0
KY,74,1986,D,D,3879,0,0
KY,75,1986,D,D,3410,0,3
KY,76,1986,D,R,4617,3823,4
KY,77,1986,D,D,4654,3265,1
KY,78,1986,R,R,0,8319,2
KY,79,1986,D,D,6196,2299,0
KY,80,1986,R,R,0,3665,0
KY,81,1986,D,D,4322,0,0
KY,82,1986,R,R,0,3374,0
KY,83,1986,R,R,0,3848,0
KY,84,1986,R,R,0,3268,0
KY,85,1986,R,O,0,3185,6
KY,86,1986,D,D,4131,2539,0
KY,87,1986,R,R,0,2148,1
KY,88,1986,D,D,3947,0,0
KY,89,1986,D,D,6623,0,0
KY,90,1986,R,R,0,2825,0
KY,91,1986,D,O,4783,4685,0
KY,92,1986,D,O,4069,0,2
KY,93,1986,D,D,4942,1650,0
KY,94,1986,D,D,4945,0,12
KY,95,1986,D,D,5517,0,0
KY,96,1986,D,D,4904,3617,0
KY,97,1986,R,R,2447,3397,0
KY,98,1986,D,D,5670,3040,0
KY,99,1986,D,O,5771,3458,100
KY,100,1986,D,O,4660,4022,0
KY,1,1988,D,O,9404,0,22
KY,2,1988,D,D,7815,0,0
KY,3,1988,D,D,7435,0,0
KY,4,1988,D,D,7491,0,0
KY,5,1988,D,D,8230,0,1
KY,6,1988,D,O,11269,0,34
KY,7,1988,D,D,7044,0,0
KY,8,1988,D,D,7498,0,0
KY,9,1988,D,D,3543,0,0
KY,10,1988,D,D,7556,0,0
KY,11,1988,D,D,8756,0,0
KY,12,1988,D,D,8352,0,1
KY,13,1988,D,D,7307,0,0
KY,14,1988,D,D,6728,0,0
KY,15,1988,D,R,6796,6537,1
KY,16,1988,D,D,6884,0,0
KY,17,1988,R,R,4805,7619,0
KY,18,1988,D,D,7059,0,0
KY,19,1988,R,R,0,7311,1
KY,20,1988,D,D,7877,0,0
KY,21,1988,D,D,7615,0,0
KY,22,1988,R,R,0,7874,0
KY,23,1988,D,D,6687,0,0
KY,24,1988,D,D,6498,0,0
KY,25,1988,D,D,9246,0,6
KY,26,1988,D,D,5214,0,3
KY,27,1988,D,D,2461,0,0
KY,28,1988,R,R,4273,8139,0
KY,29,1988,R,R,5192,7659,0
KY,30,1988,D,D,8701,0,0
KY,31,1988,D,D,8768,7933,0
KY,32,1988,R,O,8162,12350,0
KY,33,1988,R,R,4892,11852,0
KY,34,1988,D,O,9402,7463,0
KY,35,1988,D,D,9266,0,0
KY,36,1988,R,R,0,8499,3
KY,37,1988,D,D,7478,0,0
KY,38,1988,D,O,6694,5110,0
KY,39,1988,R,R,0,5220,11
KY,40,1988,D,D,7098,0,0
KY,41,1988,D,D,6743,0,0
KY,42,1988,D,O,8383,1765,0
KY,43,1988,D,D,10396,0,0
KY,44,1988,D,D,8501,0,0
KY,45,1988,D,D,7076,0,0
KY,46,1988,D,D,7278,7197,0
KY,47,1988,R,R,6582,16123,0
KY,48,1988,R,O,8116,13120,0
KY,49,1988,R,R,5037,7468,0
KY,50,1988,D,D,7797,0,0
KY,51,1988,R,R,0,9349,0
KY,52,1988,R,R,0,9926,2
KY,53,1988,R,O,4962,6792,0
KY,54,1988,D,D,7547,0,0
KY,55,1988,D,D,6204,0,8
KY,56,1988,D,D,6767,0,0
KY,57,1988,D,D,9604,0,0
KY,58,1988,D,D,8077,0,0
KY,59,1988,R,D,6680,7702,0
KY,60,1988,D,D,9604,0,0
KY,61,1988,D,D,7592,0,0
KY,62,1988,D,D,8504,0,3
KY,63,1988,R,R,2795,12529,0
KY,64,1988,D,D,7035,0,0
KY,65,1988,D,O,5571,0,0
KY,66,1988,R,R,3702,8087,0
KY,67,1988,D,D,4533,0,0
KY,68,1988,D,D,7553,3547,0
KY,69,1988,R,R,0,9906,0
KY,70,1988,D,D,7068,0,0
KY,71,1988,D,D,6717,0,1
KY,72,1988,D,D,5516,0,137
KY,73,1988,D,D,6841,0,0
KY,74,1988,D,D,6972,0,1
KY,75,1988,D,D,5422,2985,91
KY,76,1988,D,D,3636,0,4570
KY,77,1988,D,D,5899,5186,175
KY,78,1988,R,R,0,13943,361
KY,79,1988,D,D,7735,0,676
KY,80,1988,R,R,0,8023,1
KY,81,1988,D,D,6778,0,0
KY,82,1988,R,R,0,7008,0
KY,83,1988,R,R,0,9223,0
KY,84,1988,R,R,3757,6958,0
KY,85,1988,R,O,4243,7963,5
KY,86,1988,D,D,5956,3224,1
KY,87,1988,R,R,0,5767,0
KY,88,1988,D,D,6154,0,0
KY,89,1988,D,D,7773,0,0
KY,90,1988,R,R,0,6565,0
KY,91,1988,D,D,5445,0,0
KY,92,1988,D,O,7269,0,773
KY,93,1988,D,D,7688,2379,0
KY,94,1988,D,D,7641,0,0
KY,95,1988,D,D,8699,0,0
KY,96,1988,D,D,6603,5562,0
KY,97,1988,R,R,5131,5853,0
KY,98,1988,D,D,7052,0,0
KY,99,1988,D,D,8986,0,0
KY,100,1988,D,D,6478,5745,0
KY,1,1990,D,D,6850,0,0
KY,2,1990,D,D,6039,0,0
KY,3,1990,D,D,5845,1902,0
KY,4,1990,D,D,5823,0,0
KY,5,1990,D,D,5542,0,0
KY,6,1990,D,D,7769,0,0
KY,7,1990,D,D,5997,0,0
KY,8,1990,D,D,4397,0,0
KY,9,1990,D,D,2324,0,0
KY,10,1990,D,D,6915,0,0
KY,11,1990,D,D,5186,3765,0
KY,12,1990,D,D,6050,0,0
KY,13,1990,D,D,6836,4433,0
KY,14,1990,D,D,6625,0,0
KY,15,1990,D,D,5821,0,0
KY,16,1990,D,D,4476,2947,0
KY,17,1990,R,R,3885,5352,0
KY,18,1990,D,D,5974,2198,0
KY,19,1990,R,O,0,4020,0
KY,20,1990,D,D,6455,3589,0
KY,21,1990,D,D,7171,0,0
KY,22,1990,R,R,1604,4921,0
KY,23,1990,R,O,4732,5446,0
KY,24,1990,D,D,4346,0,0
KY,25,1990,D,D,6617,0,0
KY,26,1990,D,D,3282,3269,0
KY,27,1990,D,D,2261,1170,0
KY,28,1990,R,R,2980,6297,0
KY,29,1990,R,R,3462,6346,0
KY,30,1990,D,D,4456,4116,0
KY,31,1990,D,O,6673,6417,0
KY,32,1990,R,R,0,11631,0
KY,33,1990,R,R,0,9680,0
KY,34,1990,D,D,8010,5346,0
KY,35,1990,D,O,6116,2477,0
KY,36,1990,R,R,3316,6299,0
KY,37,1990,D,D,5740,1865,0
KY,38,1990,D,D,5414,3064,0
KY,39,1990,R,R,3070,5306,0
KY,40,1990,D,D,4927,1646,0
KY,41,1990,D,D,4656,1191,0
KY,42,1990,D,D,5739,1185,0
KY,43,1990,D,D,7095,921,0
KY,44,1990,D,D,6680,1950,0
KY,45,1990,R,D,3349,4174,0
KY,46,1990,D,D,5735,5670,0
KY,47,1990,R,R,0,12989,0
KY,48,1990,R,R,0,13416,0
KY,49,1990,R,R,3397,6370,0
KY,50,1990,D,D,6698,3028,0
KY,51,1990,R,R,0,5481,0
KY,52,1990,R,R,0,5727,0
KY,53,1990,R,R,0,3791,0
KY,54,1990,D,D,4569,3275,0
KY,55,1990,D,O,6280,0,0
KY,56,1990,D,D,5621,3937,0
KY,57,1990,D,D,9518,2934,0
KY,58,1990,D,D,6383,0,0
KY,59,1990,R,R,4461,6897,0
KY,60,1990,R,D,5209,5256,0
KY,61,1990,D,D,5884,2728,0
KY,62,1990,D,D,5814,3239,0
KY,63,1990,R,R,0,9411,0
KY,64,1990,D,D,4529,0,0
KY,65,1990,D,D,3025,1849,0
KY,66,1990,R,R,2076,5694,0
KY,67,1990,D,D,3258,0,0
KY,68,1990,D,D,5478,0,0
KY,69,1990,R,R,4781,6318,0
KY,70,1990,D,D,5177,0,0
KY,71,1990,D,D,5481,3345,0
KY,72,1990,D,D,3969,0,0
KY,73,1990,D,D,5058,0,0
KY,74,1990,D,D,5524,0,0
KY,75,1990,D,D,3165,0,0
KY,76,1990,D,O,3717,3427,0
KY,77,1990,D,D,4250,3787,0
KY,78,1990,R,R,0,9371,0
KY,79,1990,D,D,6421,3774,0
KY,80,1990,R,R,0,4332,0
KY,81,1990,D,D,4294,3572,0
KY,82,1990,R,O,2336,5506,0
KY,83,1990,R,R,0,4992,0
KY,84,1990,R,R,0,3900,0
KY,85,1990,R,R,2075,5351,0
KY,86,1990,R,D,4129,4188,0
KY,87,1990,D,R,4550,4028,0
KY,88,1990,D,D,3141,1955,0
KY,89,1990,D,D,4298,0,0
KY,90,1990,R,R,0,2567,0
KY,91,1990,D,D,3366,0,0
KY,92,1990,D,D,4481,0,0
KY,93,1990,D,D,4233,0,0
KY,94,1990,D,D,4685,0,0
KY,95,1990,D,D,6094,0,0
KY,96,1990,R,D,3494,5604,0
KY,97,1990,D,O,4396,3358,0
KY,98,1990,D,D,4834,0,0
KY,99,1990,D,D,7923,1796,0
KY,100,1990,R,D,4290,4596,0
KY,1,1992,D,D,11225,0,0
KY,2,1992,D,O,9620,0,0
KY,3,1992,D,O,10085,4122,0
KY,4,1992,D,D,9489,0,0
KY,5,1992,D,D,10919,0,0
KY,6,1992,D,D,12761,0,0
KY,7,1992,D,D,9139,0,0
KY,8,1992,D,D,7521,0,0
KY,9,1992,D,D,4016,0,0
KY,10,1992,D,D,10265,0,0
KY,11,1992,D,O,10818,0,0
KY,12,1992,D,D,10133,0,0
KY,13,1992,D,D,9181,0,0
KY,14,1992,D,D,7618,0,0
KY,15,1992,D,D,9170,4109,0
KY,16,1992,D,D,7860,0,0
KY,17,1992,R,R,0,8489,0
KY,18,1992,D,D,9205,0,0
KY,19,1992,R,R,4910,9559,0
KY,20,1992,D,D,10427,0,0
KY,21,1992,D,D,8975,0,0
KY,22,1992,R,R,0,8106,0
KY,23,1992,R,R,6570,7220,0
KY,24,1992,D,D,8282,0,0
KY,25,1992,D,O,9725,0,0
KY,26,1992,D,O,5950,5412,0
KY,27,1992,D,D,4930,0,0
KY,28,1992,R,R,4676,11242,0
KY,29,1992,D,R,8074,7528,0
KY,30,1992,D,D,7919,6953,0
KY,31,1992,D,D,11368,7823,0
KY,32,1992,R,R,0,18127,0
KY,33,1992,R,R,7201,12923,0
KY,34,1992,D,D,13217,7797,0
KY,35,1992,D,D,10680,0,0
KY,36,1992,R,R,4136,7299,0
KY,37,1992,D,D,9438,0,0
KY,38,1992,D,D,8673,6371,0
KY,39,1992,D,O,6635,5220,0
KY,40,1992,D,O,9281,3123,0
KY,41,1992,D,D,8023,0,0
KY,42,1992,D,D,10159,1358,0
KY,43,1992,D,D,11578,0,0
KY,44,1992,D,D,11259,0,0
KY,45,1992,R,O,7865,8846,0
KY,46,1992,D,D,9939,5860,0
KY,47,1992,R,R,8065,14467,0
KY,48,1992,R,O,7644,13557,0
KY,49,1992,R,R,5715,8856,0
KY,50,1992,D,D,8495,0,0
KY,51,1992,R,R,0,9010,0
KY,52,1992,R,O,6991,7247,0
KY,53,1992,R,R,0,7973,0
KY,54,1992,D,D,7945,0,0
KY,55,1992,D,D,9094,0,0
KY,56,1992,D,D,8230,5822,0
KY,57,1992,D,D,10408,0,0
KY,58,1992,D,D,10249,0,0
KY,59,1992,R,R,5362,11805,0
KY,60,1992,D,O,7276,6606,0
KY,61,1992,D,O,8392,0,0
KY,62,1992,D,D,10185,0,0
KY,63,1992,R,R,0,14919,0
KY,64,1992,D,D,7604,0,0
KY,65,1992,D,D,6500,0,0
KY,66,1992,R,O,5981,7849,0
KY,67,1992,D,D,6270,0,0
KY,68,1992,D,D,8444,4211,0
KY,69,1992,R,R,6734,8666,0
KY,70,1992,D,D,8310,0,0
KY,71,1992,D,O,9179,0,0
KY,72,1992,D,D,7689,0,0
KY,73,1992,D,O,7568,0,0
KY,74,1992,D,D,8507,0,0
KY,75,1992,D,D,7106,0,817
KY,76,1992,D,D,7777,5415,0
KY,77,1992,D,O,4342,2760,0
KY,78,1992,D,O,9803,7979,0
KY,79,1992,D,D,8433,0,0
KY,80,1992,R,R,0,6993,0
KY,81,1992,D,D,6737,4811,0
KY,82,1992,R,R,0,7494,0
KY,83,1992,R,R,0,9048,0
KY,84,1992,R,R,0,8021,0
KY,85,1992,R,R,0,8449,0
KY,86,1992,R,R,5124,5377,0
KY,87,1992,D,D,5524,0,0
KY,88,1992,D,O,7296,0,0
KY,89,1992,D,D,7708,0,0
KY,90,1992,R,R,0,6393,0
KY,91,1992,D,D,7638,0,0
KY,92,1992,D,D,9602,2030,0
KY,93,1992,D,D,9000,0,0
KY,94,1992,D,D,9438,0,0
KY,95,1992,D,D,10626,0,0
KY,96,1992,R,R,5144,7202,0
KY,97,1992,D,D,6733,5469,0
KY,98,1992,D,D,9623,0,0
KY,99,1992,D,D,9608,0,0
KY,100,1992,R,R,7216,7261,0
KY,1,1994,D,D,6628,0,0
KY,2,1994,D,D,4333,0,0
KY,3,1994,D,D,6332,0,0
KY,4,1994,R,O,4061,5298,0
KY,5,1994,D,D,4714,3588,0
KY,6,1994,D,O,7029,0,0
KY,7,1994,D,O,4435,3766,0
KY,8,1994,D,D,3611,0,0
KY,9,1994,D,D,1857,0,0
KY,10,1994,D,D,4627,0,0
KY,11,1994,D,D,4679,0,0
KY,12,1994,D,O,4248,0,0
KY,13,1994,R,O,5168,5646,0
KY,14,1994,R,O,4008,5792,0
KY,15,1994,D,D,4087,3549,0
KY,16,1994,R,O,4137,4327,0
KY,17,1994,R,R,0,5012,0
KY,18,1994,R,D,4285,5278,0
KY,19,1994,R,R,0,6310,0
KY,20,1994,D,D,6984,0,0
KY,21,1994,D,D,5640,0,0
KY,22,1994,R,R,0,3622,0
KY,23,1994,R,R,0,4519,938
KY,24,1994,D,O,4322,0,0
KY,25,1994,D,D,6373,0,0
KY,26,1994,D,O,4517,2951,0
KY,27,1994,D,D,2469,0,0
KY,28,1994,R,R,2186,6279,0
KY,29,1994,D,D,4041,0,0
KY,30,1994,D,D,4417,3844,0
KY,31,1994,D,D,5848,4797,0
KY,32,1994,R,R,0,11386,0
KY,33,1994,R,R,2776,9574,0
KY,34,1994,D,O,7916,5072,0
KY,35,1994,D,D,5496,0,0
KY,36,1994,R,R,0,3992,0
KY,37,1994,D,O,3999,0,0
KY,38,1994,D,D,4973,0,0
KY,39,1994,D,D,3428,3137,0
KY,40,1994,D,D,4053,2036,0
KY,41,1994,D,D,3460,0,0
KY,42,1994,D,D,4594,0,0
KY,43,1994,D,D,4987,0,0
KY,44,1994,D,O,5295,0,0
KY,45,1994,R,R,0,5026,0
KY,46,1994,D,D,5361,0,0
KY,47,1994,R,R,0,10703,0
KY,48,1994,R,R,0,10282,0
KY,49,1994,R,O,4004,4377,0
KY,50,1994,D,D,4990,0,0
KY,51,1994,R,R,0,6478,0
KY,52,1994,R,R,0,3932,0
KY,53,1994,R,R,0,4342,0
KY,54,1994,D,D,3853,0,0
KY,55,1994,D,D,5300,0,0
KY,56,1994,D,D,5105,0,0
KY,57,1994,D,O,7847,0,0
KY,58,1994,D,D,5646,0,0
KY,59,1994,R,R,3546,7814,0
KY,60,1994,R,D,4168,5669,0
KY,61,1994,D,D,4497,0,0
KY,62,1994,D,D,4045,0,0
KY,63,1994,R,O,3144,8463,0
KY,64,1994,D,D,4020,2486,0
KY,65,1994,D,O,3148,2133,0
KY,66,1994,R,R,2912,4686,0
KY,67,1994,D,D,3341,0,0
KY,68,1994,R,O,3573,5647,0
KY,69,1994,R,R,4147,6044,0
KY,70,1994,D,D,4258,0,0
KY,71,1994,D,D,3090,0,0
KY,72,1994,D,O,2858,0,0
KY,73,1994,D,D,4828,0,0
KY,74,1994,D,D,3652,0,0
KY,75,1994,D,D,3108,0,0
KY,76,1994,D,D,4306,3073,0
KY,77,1994,D,D,2643,0,0
KY,78,1994,R,D,5830,6539,768
KY,79,1994,R,O,3091,4696,208
KY,80,1994,R,R,0,3243,0
KY,81,1994,D,D,4292,0,0
KY,82,1994,R,O,0,3186,0
KY,83,1994,R,R,0,4665,0
KY,84,1994,R,R,0,3514,0
KY,85,1994,R,R,0,5096,0
KY,86,1994,R,O,0,3560,0
KY,87,1994,D,D,2545,0,0
KY,88,1994,D,D,2538,0,0
KY,89,1994,D,D,3534,0,0
KY,90,1994,R,O,0,2999,0
KY,91,1994,D,D,2970,0,0
KY,92,1994,D,O,3401,0,0
KY,93,1994,D,O,2081,0,0
KY,94,1994,D,D,2628,0,0
KY,95,1994,D,D,5820,0,0
KY,96,1994,R,R,3118,4425,0
KY,97,1994,D,D,3940,3828,0
KY,98,1994,D,D,4723,0,0
KY,99,1994,D,D,6122,1665,0
KY,100,1994,R,R,3516,4973,0
KY,1,1996,D,D,10832,0,0
KY,2,1996,D,D,9566,0,0
KY,3,1996,D,D,9846,0,0
KY,4,1996,R,R,6655,8025,0
KY,5,1996,D,D,9802,0,0
KY,6,1996,D,D,10068,4989,0
KY,7,1996,D,D,7165,0,0
KY,8,1996,D,O,5431,5365,0
KY,9,1996,D,D,3050,2087,0
KY,10,1996,D,D,8373,0,0
KY,11,1996,D,D,8811,0,0
KY,12,1996,D,D,8090,0,0
KY,13,1996,R,R,0,6676,0
KY,14,1996,R,R,0,8062,0
KY,15,1996,D,O,7624,4499,0
KY,16,1996,R,R,5961,6265,0
KY,17,1996,R,R,0,7729,0
KY,18,1996,R,R,0,8886,0
KY,19,1996,D,O,6831,6638,0
KY,20,1996,D,D,7634,0,0
KY,21,1996,D,O,6696,0,0
KY,22,1996,D,O,6657,5870,0
KY,23,1996,R,R,5274,6543,0
KY,24,1996,D,O,6357,5040,0
KY,25,1996,D,D,8988,6009,0
KY,26,1996,D,O,4388,3875,0
KY,27,1996,D,D,5498,0,0
KY,28,1996,R,R,4499,9704,0
KY,29,1996,R,O,5602,8101,0
KY,30,1996,D,D,9218,3564,0
KY,31,1996,D,D,10197,9246,0
KY,32,1996,D,O,11083,9894,0
KY,33,1996,R,R,5903,15737,0
KY,34,1996,D,D,12177,6497,0
KY,35,1996,D,D,8513,4516,0
KY,36,1996,R,R,0,8183,0
KY,37,1996,D,D,6755,4238,0
KY,38,1996,D,D,8797,0,0
KY,39,1996,D,D,7593,6504,0
KY,40,1996,D,O,7678,2883,0
KY,41,1996,D,D,6633,1993,0
KY,42,1996,D,O,8691,1039,0
KY,43,1996,D,D,9122,1532,0
KY,44,1996,D,D,10139,0,0
KY,45,1996,R,R,0,14238,0
KY,46,1996,D,D,8971,5117,0
KY,47,1996,R,O,8111,13173,0
KY,48,1996,R,R,6861,13427,0
KY,49,1996,R,R,5992,7208,0
KY,50,1996,D,O,6918,5450,0
KY,51,1996,R,O,5328,8616,0
KY,52,1996,R,O,0,6952,0
KY,53,1996,R,O,0,9183,0
KY,54,1996,D,D,7572,0,0
KY,55,1996,D,D,8051,5000,0
KY,56,1996,D,D,9104,8400,0
KY,57,1996,D,D,12221,0,0
KY,58,1996,D,D,7885,7487,0
KY,59,1996,R,R,6301,12589,0
KY,60,1996,R,R,7323,8193,0
KY,61,1996,D,D,7990,5819,0
KY,62,1996,D,O,8811,0,0
KY,63,1996,R,R,0,14458,0
KY,64,1996,D,D,8311,0,0
KY,65,1996,D,D,6045,0,0
KY,66,1996,R,R,5151,9881,0
KY,67,1996,D,D,6638,0,0
KY,68,1996,R,R,4594,12280,0
KY,69,1996,R,R,5173,6988,0
KY,70,1996,D,D,7362,0,0
KY,71,1996,D,D,7915,0,0
KY,72,1996,D,D,7639,0,0
KY,73,1996,D,D,9118,3903,0
KY,74,1996,D,D,7668,0,0
KY,75,1996,D,O,6952,4529,0
KY,76,1996,D,D,8853,6625,0
KY,77,1996,D,D,5372,0,0
KY,78,1996,D,O,6644,5765,0
KY,79,1996,R,R,6807,9502,0
KY,80,1996,R,R,0,8181,0
KY,81,1996,D,D,7831,0,0
KY,82,1996,R,R,3184,7358,0
KY,83,1996,R,O,0,10148,0
KY,84,1996,D,O,6012,4534,0
KY,85,1996,R,O,0,9094,0
KY,86,1996,R,O,3536,7593,0
KY,87,1996,D,D,4564,0,0
KY,88,1996,D,O,5807,0,0
KY,89,1996,R,D,5440,5463,0
KY,90,1996,R,R,0,7579,0
KY,91,1996,D,D,6318,0,0
KY,92,1996,D,D,7528,0,0
KY,93,1996,R,D,5205,6029,0
KY,94,1996,D,D,7950,0,0
KY,95,1996,D,D,8181,0,0
KY,96,1996,R,R,4973,6442,0
KY,97,1996,D,D,6223,4786,0
KY,98,1996,R,O,6019,7647,0
KY,99,1996,D,D,9122,0,0
KY,100,1996,R,O,5015,7654,0
KY,1,1998,D,D,7172,4625,0
KY,2,1998,D,D,7838,0,0
KY,3,1998,D,D,7010,0,0
KY,4,1998,D,O,8333,3936,0
KY,5,1998,D,O,7745,0,0
KY,6,1998,D,D,9432,0,0
KY,7,1998,D,D,6741,0,0
KY,8,1998,D,D,4781,4050,0
KY,9,1998,D,D,2678,0,0
KY,10,1998,D,D,7188,0,0
KY,11,1998,D,D,7544,0,0
KY,12,1998,D,D,7333,0,0
KY,13,1998,R,R,4420,6181,0
KY,14,1998,R,R,5533,6876,0
KY,15,1998,D,D,7885,0,0
KY,16,1998,R,R,0,4834,0
KY,17,1998,R,R,0,7097,0
KY,18,1998,R,R,0,7640,0
KY,19,1998,D,D,7473,4024,0
KY,20,1998,D,D,6124,0,0
KY,21,1998,D,D,5485,0,0
KY,22,1998,D,D,7868,3997,0
KY,23,1998,R,R,0,6804,0
KY,24,1998,D,D,5147,0,0
KY,25,1998,D,D,9279,0,0
KY,26,1998,D,D,3981,3241,0
KY,27,1998,D,O,3664,2940,74
KY,28,1998,D,O,6034,4868,0
KY,29,1998,R,R,5060,5478,0
KY,30,1998,D,D,7164,2569,0
KY,31,1998,D,D,8909,6181,0
KY,32,1998,D,D,8662,8505,0
KY,33,1998,R,R,0,14039,0
KY,34,1998,D,D,9489,6085,0
KY,35,1998,D,D,6937,3006,0
KY,36,1998,R,R,0,7932,55
KY,37,1998,D,D,5767,0,0
KY,38,1998,D,D,6552,0,0
KY,39,1998,D,D,6763,0,0
KY,40,1998,D,D,5965,0,0
KY,41,1998,D,D,5045,0,0
KY,42,1998,D,D,6315,0,0
KY,43,1998,D,D,7318,0,0
KY,44,1998,D,D,100,0,0
KY,45,1998,R,R,6790,10353,0
KY,46,1998,D,D,7188,3442,0
KY,47,1998,R,R,6030,10614,331
KY,48,1998,R,R,6469,10350,0
KY,49,1998,D,R,5983,4893,0
KY,50,1998,D,D,7126,4316,0
KY,51,1998,R,R,6571,6640,0
KY,52,1998,R,O,2736,8505,0
KY,53,1998,R,R,7040,7383,0
KY,54,1998,D,O,5923,4419,0
KY,55,1998,D,D,7887,4188,0
KY,56,1998,D,D,8882,6452,0
KY,57,1998,D,D,10051,0,0
KY,58,1998,R,O,5689,7298,0
KY,59,1998,R,O,6764,8510,0
KY,60,1998,R,R,0,8640,0
KY,61,1998,D,D,8566,0,0
KY,62,1998,D,D,6424,5229,0
KY,63,1998,R,O,0,9755,0
KY,64,1998,D,D,6221,3907,0
KY,65,1998,D,D,4153,0,0
KY,66,1998,R,R,4349,7446,0
KY,67,1998,D,D,5442,0,0
KY,68,1998,R,O,5610,7989,0
KY,69,1998,R,R,0,5895,0
KY,70,1998,D,D,6891,4296,0
KY,71,1998,D,D,6403,0,0
KY,72,1998,D,O,7382,0,0
KY,73,1998,D,O,6888,4391,0
KY,74,1998,D,D,8283,3858,0
KY,75,1998,D,D,5727,0,0
KY,76,1998,D,D,8307,0,0
KY,77,1998,D,D,3912,0,0
KY,78,1998,D,D,7519,0,0
KY,79,1998,D,R,6559,6349,0
KY,80,1998,R,R,0,7239,0
KY,81,1998,D,D,6657,2828,0
KY,82,1998,R,R,4419,6283,0
KY,83,1998,R,R,0,8722,0
KY,84,1998,D,D,7682,0,0
KY,85,1998,R,R,0,7368,0
KY,86,1998,R,R,5716,6601,0
KY,87,1998,R,O,3377,5721,1966
KY,88,1998,R,D,5081,5517,0
KY,89,1998,R,R,5311,5346,0
KY,90,1998,R,R,0,6818,0
KY,91,1998,D,D,7690,0,0
KY,92,1998,D,O,7493,0,0
KY,93,1998,R,R,4110,6627,0
KY,94,1998,D,O,6985,3195,0
KY,95,1998,D,D,7084,0,0
KY,96,1998,D,O,6552,5039,0
KY,97,1998,D,D,8049,4364,0
KY,98,1998,R,R,4794,6736,0
KY,99,1998,D,D,8679,0,0
KY,100,1998,R,R,0,5246,0
KY,1,2000,D,D,10738,0,0
KY,2,2000,D,D,10513,0,0
KY,3,2000,D,D,9632,0,0
KY,4,2000,D,D,10652,0,0
KY,5,2000,D,D,11249,0,0
KY,6,2000,D,D,12012,0,0
KY,7,2000,D,D,8630,0,0
KY,8,2000,D,D,7338,0,0
KY,9,2000,D,D,3626,0,0
KY,10,2000,D,D,7622,4593,0
KY,11,2000,D,D,10021,0,0
KY,12,2000,D,D,8967,0,0
KY,13,2000,R,R,5319,8288,0
KY,14,2000,R,R,6399,9670,0
KY,15,2000,D,D,9448,0,0
KY,16,2000,R,R,0,8087,0
KY,17,2000,R,R,0,9738,0
KY,18,2000,R,R,0,10566,0
KY,19,2000,D,D,7977,6879,0
KY,20,2000,D,D,9525,0,0
KY,21,2000,D,D,8691,0,0
KY,22,2000,D,D,9303,0,0
KY,23,2000,R,R,0,8885,0
KY,24,2000,D,D,6037,0,0
KY,25,2000,D,D,10094,7321,0
KY,26,2000,D,D,5490,4338,0
KY,27,2000,D,D,6285,0,0
KY,28,2000,D,D,10260,5030,0
KY,29,2000,R,R,6650,8915,0
KY,30,2000,D,D,10354,0,0
KY,31,2000,D,D,11401,9898,0
KY,32,2000,R,D,9963,11664,0
KY,33,2000,R,R,9218,19699,0
KY,34,2000,D,D,13867,0,0
KY,35,2000,D,D,8691,4170,0
KY,36,2000,R,R,0,10187,832
KY,37,2000,D,D,7071,4133,0
KY,38,2000,D,D,8757,3745,0
KY,39,2000,D,D,9396,7114,0
KY,40,2000,D,D,8998,0,0
KY,41,2000,D,D,7698,0,0
KY,42,2000,D,O,9332,0,0
KY,43,2000,D,O,9636,0,842
KY,44,2000,D,D,11221,0,0
KY,45,2000,R,O,9565,14986,0
KY,46,2000,D,D,9303,5652,0
KY,47,2000,R,R,0,17389,0
KY,48,2000,R,R,0,17430,0
KY,49,2000,D,O,8839,7492,0
KY,50,2000,D,D,9826,0,0
KY,51,2000,R,O,6970,8278,0
KY,52,2000,R,R,0,9074,0
KY,53,2000,R,O,0,11051,0
KY,54,2000,D,D,6908,6727,0
KY,55,2000,D,D,10670,0,0
KY,56,2000,D,D,10333,9243,0
KY,57,2000,D,D,10973,4249,0
KY,58,2000,R,R,0,13008,0
KY,59,2000,R,R,0,15321,0
KY,60,2000,R,R,0,12894,0
KY,61,2000,D,D,10771,0,0
KY,62,2000,D,D,9215,8215,0
KY,63,2000,R,R,4226,14016,0
KY,64,2000,D,D,9853,0,0
KY,65,2000,D,D,5738,0,0
KY,66,2000,R,R,0,13901,0
KY,67,2000,D,D,7520,0,0
KY,68,2000,R,R,0,12641,0
KY,69,2000,R,R,0,9106,0
KY,70,2000,D,O,9294,0,0
KY,71,2000,D,D,9275,0,0
KY,72,2000,D,D,9224,0,0
KY,73,2000,D,D,9624,0,0
KY,74,2000,D,D,9035,0,0
KY,75,2000,D,D,7799,0,0
KY,76,2000,D,D,12345,0,0
KY,77,2000,D,D,6363,0,0
KY,78,2000,D,D,9738,0,0
KY,79,2000,D,D,10605,0,0
KY,80,2000,R,R,0,10554,0
KY,81,2000,D,D,9388,0,0
KY,82,2000,R,R,5031,7665,350
KY,83,2000,R,R,0,11415,0
KY,84,2000,R,D,5585,6674,0
KY,85,2000,R,R,0,10984,0
KY,86,2000,R,R,3923,8454,0
KY,87,2000,D,O,5853,5340,0
KY,88,2000,R,R,0,5002,0
